reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId,manual_sentiment
22fb3dde-2789-4ac8-ad4c-f8a4f6ec1af8,we are promotion,https://play-lh.googleusercontent.com/a/ACg8ocLYFMGBOUmuCJtmf5lqENg2j32adloVV5rA2BbCG42YhnKEVw=mo,Layanan gosend nya baik yg motor atau mobil pada males drivernya. 4x cari driver gak nemu nemu.,2,1,5.3.1,2024-12-02 12:27:39,"Mohon maaf atas ketidaknyamanannya, Kak @we are promotion. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Maura",2024-12-02 12:35:47,5.3.1,newest,com.gojek.app,
14c57107-deba-4bf7-9b1b-7f6c0b97c6fd,Aisyifah Rismarisma,https://play-lh.googleusercontent.com/a-/ALV-UjXGIeEKWOcudoruBVeJc-8TAc9UM9Dd4ui3d1mXKIVAU2KYl_c,sumpah lama bngt kecewa bgt gue sama lu gojek,3,0,5.1.2,2024-11-28 22:34:44,"Hai Kak Aisyifah, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan GoJek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Maura",2024-11-28 23:32:39,5.1.2,newest,com.gojek.app,
418c8e4e-da94-47ff-b945-859fac80830d,Ramli Siahaan,https://play-lh.googleusercontent.com/a/ACg8ocI_uQpI1twl1CkP4eE8NWIoEOILHy3pYc_hSCfBoq580_CzHQ=mo,"Klo segi harga sieh..sdh sesuai bagi pelanggan,,,tp klo buat driver argo ini msh blm pas,,karna goride hemat itu yg dibayarkan pelanggan tetep sama dengan yg normal,,cm bagi driver yg nyesek argonya",5,0,4.96.2,2024-10-09 09:24:57,,,4.96.2,most_relevant,com.gojek.app,
10974a6b-36cb-4e01-8d61-d5deaf431c3b,Romitah Smilikity,https://play-lh.googleusercontent.com/a/ACg8ocJPtj8bFTTAG68ZTZm6e3mroFP431VVvLR5NPRxvzUbB_SRr4Q=mo,order karna kepencet di cancel gabisa fakkk,1,0,4.85.3,2024-12-04 15:14:10,"Hai Kak Romitah, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura",2024-12-04 15:41:24,4.85.3,newest,com.gojek.app,
d9b6f099-3b16-4e60-812f-800eb45a2cb7,Hari Mgl,https://play-lh.googleusercontent.com/a-/ALV-UjWIlbIXggKdBf_e1z3IA0vr_KEx0-3qpZn2ZNaMMHWrZmJfRqBO,Mantap 👍,5,0,5.3.1,2024-12-04 16:24:07,,,5.3.1,newest,com.gojek.app,
9d19b560-a51b-4e45-9e6c-e0f6190702a4,Tn Nt,https://play-lh.googleusercontent.com/a/ACg8ocItQZ1gegZ5Em7TgLA1W3XlzBRB6O7uSI7LPxTioZ_KbX_ZoQ=mo,"Sistemnya tolonh diperbaiki ya, kalau memang di hold dari gojek sendiri mohon untuk diberikan tombol pembatalan pesana. Jangan ketika sudah dapat driver, kesalahan dari sistem tapi yg diberi edukasi malah driver padahal driver tidak tahu menahu apapun. Mohon diperbaiki",2,1,,2024-11-29 20:55:27,"Hai Kak @Tn Nt, terima kasih atas ulasannya dan mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPartner Anda. ^Maura",2024-11-29 21:20:26,,newest,com.gojek.app,
ebb2712b-4681-4176-abbc-4368738885dc,Ridho Bimantara,https://play-lh.googleusercontent.com/a-/ALV-UjUyS9jPzfFSXqJ_Nt3ysX4k-mchrIwZ0WXGx2kiIRr0b9qnLNWK,Bagus,4,0,5.3.1,2024-11-30 02:17:31,,,5.3.1,newest,com.gojek.app,
40fcd651-b489-4c98-9e98-805d49e3a1ef,Muhammad Pribahasa,https://play-lh.googleusercontent.com/a/ACg8ocIjaVAEkz54LE1r0KJG_9KFZuv83HBzQaxdZkGBvrf2Q7EM4g=mo,"biaya pelayanan mohon di kurangi untuk gofood. masa 2,3km 18ribu, di atas 5km 36ribu yang benar saja ini gofood bukan goride.",2,1,,2024-12-01 06:59:53,"Mohon maaf atas ketidaknyamanannya, Kak Pribahasa. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Miko",2024-12-01 13:26:32,,newest,com.gojek.app,
aa121a6b-24ee-4c2d-b755-21352cb93682,Didiet Sulistio,https://play-lh.googleusercontent.com/a/ACg8ocI1eC86-OdwK5nSmKM9YT3ACrgAXUHtRbvT0DwS7Rdhkr_NhDg=mo,"Tolong lah diubah kelengkapan untuk register konsumen.Disertakan berat badan,agar aplikasi gopartner bisa sortir penumpang goride biasa atau goride comfort.",2,1,,2024-11-29 21:37:53,"Hai Kak Didiet, terima kasih atas ulasannya dan mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPartner Anda.Maura",2024-11-29 22:04:25,,newest,com.gojek.app,
4843b5b6-ff56-4e57-97e0-79ec79571a53,Udin Barudin,https://play-lh.googleusercontent.com/a-/ALV-UjWXr34poBaIejJKDTCNDN_APvUaY6s3c3010n6JxX5NeRHbOps,"Setiap kali mencoba login, pasti gagal karena masalah internet mati. Padahal internet saya tu lancar² aja dsn ngk ada masalah sama sekali. Tolong lah hampir setiap kali login kayak gini. Udh ngk ingat ini percobaan yg keberapa.",1,2,5.2.1,2024-12-01 20:15:15,"Hai Kak Udin, mohon maaf atas kendala yang kamu alami. Sebelum login, pastikan kamu udah pakai Gojek versi terbaru & tidak ada kendala pada akun kamu, ya. Untuk info lebih lanjut, silakan ke halaman bantuan login di aplikasi dengan cara klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun Gojek"" > pilih ""Saya mendapatkan notifikasi eror"". ^Maya",2024-12-02 00:41:27,5.2.1,most_relevant,com.gojek.app,
23d86120-220e-467c-b1fd-aeb042bed91f,Eka Suciati,https://play-lh.googleusercontent.com/a-/ALV-UjVm9Ai6JDfbr92HbbPW2XoP3IkoStprYsx3yvZowZq7ebdWt-YP,"Tolong banget nih ya, kenapa sih ga dikasih aturan tegas buat driver2nya. Saya order udah sampe 15 menit lebih, berkali2 di cancel sama drivernya. Sebebas itu kah driver untuk pilih2 tujuan, lokasi, dan HARGA?! Impact nya ke jeleknya pelayanan gojek kalo gini!",1,13,5.1.2,2024-11-25 08:43:38,"Hai Kak Eka, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" pada kolom pencarian ya. ^Maura",2024-11-25 09:05:04,5.1.2,most_relevant,com.gojek.app,
028a69a5-aaab-4bbe-80ae-f352ccc1bb13,Muhammad Sulthon F,https://play-lh.googleusercontent.com/a-/ALV-UjUvKDMEUzE6Ib7McDCwQC7taKibxITrWDlb7HWPhp88vfyLEpLSlg,"gagal login terus, pas sudah login kata² nya ""yaahh kamu logout, masuk lagi yuk"" pas login ""istirahat duluu"" ini aplikasi nya ngebug di android 9 tolong perbaiki sudah pakai cara yg di customer care tetap sama saja",2,2,4.99.1,2024-10-30 11:03:25,"Hai Kak Sulthon, terkait laporanmu sudah ada tiket dinomor 200612377 dan sudah ditangani oleh tim kami. Kamu dapat melakukan pengecekkan progress-nya di menu My Ticket aplikasi Gopay atau Gojek kamu ya. ^Mira",2024-10-31 14:04:20,4.99.1,most_relevant,com.gojek.app,
99614356-74c1-4caa-9823-80242d08558b,Norosscifer,https://play-lh.googleusercontent.com/a-/ALV-UjVgXGdj3quL5-WwvTmJKT2MJir448xrIVedd5ebU9L6gTVzKw,"Saya sebel soalnya map dari aplikasi gojek ini suka ngawur, padahal sudah saya setting titik jemputnya tapi titik penjemputan suka salah",3,0,,2024-11-19 07:27:33,"Hai, Kak @Norosscifer. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik jemput masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Maura",2024-11-19 07:34:17,,newest,com.gojek.app,
43ec4b4a-6bd5-43eb-8dc3-5b121315afbb,Abinasywa Yusuf,https://play-lh.googleusercontent.com/a-/ALV-UjVZyxxY0AJ4qLVj9Loc3GOV_aEOxq7tWn4ZaFjRWCl01lEzfyt0,Good...,5,0,4.92.1,2024-12-04 12:51:02,,,4.92.1,newest,com.gojek.app,
4da33d25-c42e-4ee5-acfc-b50ea0bf74e1,ida adawiyah,https://play-lh.googleusercontent.com/a-/ALV-UjVMASZ6O0lW9C_xq01bzm49qGSsk6TJ6lhkoRc79Ev8Rmrk6msk,Memudahkan sebenarnya... Tapi tolong tarif yang hematnya bisa lebih manusiawi lagi gak bapak yg punya aplikasi gojek..??? Ada yg tarif hemat itu gocar 3.500 atau 4.500 jarak sedeng kadang jauh itu ngerugiin driver banget pak.. Kasian ke drivernya.. Aku sih ga suka pake tarif hemat..,2,1,4.97.1,2024-11-28 17:40:52,"Hai Kak Ida, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2024-11-28 18:04:30,4.97.1,newest,com.gojek.app,
eafd9273-f697-4ba8-83b4-923954f63434,zorooo roronoa,https://play-lh.googleusercontent.com/a/ACg8ocJN9Aqz7NzhiulC24ch_GogRuMkGkdgkJkyAMVolmewYOqQjg=mo,"alamat yg sudah di simpan tiba-tiba hilang semua, ketik alamat lagi jg ga muncul sama sekali",1,0,5.3.1,2024-12-03 18:53:14,"Hai, Kak Roronoa. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik jemput masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Miko",2024-12-03 21:22:08,5.3.1,newest,com.gojek.app,
19a60968-cd7e-44ee-839e-783b9cf14d27,Harry Hu,https://play-lh.googleusercontent.com/a-/ALV-UjWxkhgryPh_UWekp55Ki3VGqlOKg70jaa_uEC5CPahhxkaQ1H0,sangat membantu keperluan.,5,0,5.3.1,2024-12-04 15:37:19,,,5.3.1,newest,com.gojek.app,
833ef579-331f-44cc-b810-a108ebf128bf,Mai Triana,https://play-lh.googleusercontent.com/a-/ALV-UjUD3mXGQu4EJiPky3TMa0PUMAZpemQbTGUhRNOW5LqS7uADSgyS,"Kenapa tiba"" potongan gopaynya besar banget ya?",2,0,,2024-12-01 19:32:54,"Hai Kak Triana, mohon maaf atas ketidaknyamanannya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya. ^Maya",2024-12-02 00:16:38,,newest,com.gojek.app,
a1b17211-c99f-41f9-ad00-b576e03e924e,Nisa Nurlisti,https://play-lh.googleusercontent.com/a/ACg8ocIS7r2FwlfjEkODECWeNmSt5fNIigLrHCxeUry760mXf1EF7w=mo,"Aplikasi nya lancar gak ada gangguan, kadang pas buka go food mau pilih resto sering ngelag,tapi semuanya sudah bagus",4,0,4.93.1,2024-11-26 16:31:43,,,4.93.1,newest,com.gojek.app,
dc9491f8-54d5-4cc7-b434-06428988d2fd,Hasnul Arif,https://play-lh.googleusercontent.com/a-/ALV-UjUd42Kx5dDEziXEsluMPgNI-BEGdokXm-m-2Se06zHl-v0pXIB0,Ok,5,0,5.3.1,2024-12-04 06:36:51,,,5.3.1,newest,com.gojek.app,
8c3cc92c-5af4-48fe-bcdb-dda37a34d791,Nurul Insyirah,https://play-lh.googleusercontent.com/a-/ALV-UjXMUPeYEMSt25FLdS5hvyt06PU7oTvJ9iMByPqsaL5W3fWZM6tY,"Niat hati biar gak ribet karena lg sakit tp bayiku perlu makan, pesen bubur nunggu sejam gegara driver pada gak mau ambil orderan di resto. Miris banget gegara kelamaan masak jg akhirnya, bukannya mempermudah malah sama aja masak² juga hadeeh.(pen ngumpat rasanya)",5,88,5.3.1,2024-12-01 09:00:54,,,5.3.1,most_relevant,com.gojek.app,
1f91776c-ab5f-4196-ae43-f09ac61f5f9e,Chireen Fahrial,https://play-lh.googleusercontent.com/a/ACg8ocJ5X_hDPMh5pjhNz-7Kfe2gweb2yPdzv-HbbDWZ8fT1OVJqGw=mo,sering dicancel tnpa alsan,2,0,4.91.1,2024-11-27 17:22:18,"Hai Kak Fahrial, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2024-11-27 18:59:51,4.91.1,newest,com.gojek.app,
9591b4f4-415d-430b-a40b-e40a8ddae3c1,Nanang Nabhani,https://play-lh.googleusercontent.com/a-/ALV-UjUsfoi6V_AYMo6RW15IEg7HmRbo-uTHeZ6NJdulqHxFLTWYUQci,Gojek meluncur kan slot aceng/ongkir 5000 ga manusiawi banget ceo gojek sedangkan dikastamer ongkir normal 15000 knapa ongkir 5000?¿?????tolong dong ongkir standar aja.5000 itu buat beli apa gitu bensin aja ga dapet,2,0,5.1.2,2024-12-03 15:34:16,"Hai Kak Nanang, mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPartner Anda. ^Miko",2024-12-03 20:43:11,5.1.2,newest,com.gojek.app,
a2139ce9-58e9-48be-b8da-4ebc8dd76f9a,Adi Purnama,https://play-lh.googleusercontent.com/a/ACg8ocJhBzeRmruruCQybsQDyKfsnmyK5VMTEjRfT1rWeIgEko8wKw=mo,"Urus sistemu tuh, driver banyak kok dibikin sedang sibuk, emang dasar pada pemilihan. Yang kek gitu lepasin ajalah ga usah dipertahankan dasar pemilih. Ga akan makek gojek lagi kek gini terus",1,2,5.3.1,2024-12-03 19:58:22,"Mohon maaf atas kendalanya, Kak Adi. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Miko",2024-12-03 21:56:46,5.3.1,newest,com.gojek.app,
ff29ab04-b894-4e49-9bd9-c732f7ae0eff,luvyluvy baek,https://play-lh.googleusercontent.com/a-/ALV-UjWSjNkvoD-bJUpndHUYuhTNktPJgQpUwcPVRCvUorjxeuLMcyBxWA,"Gak ada kemajuan, harusnya pihak gojek sendiri bermitra sama mall soal parkir, biar drivernya ga perlu minta minta uang tambahan lagi! Banyak oknum driver, sudah minta uang tambahan alasan parkir, melebih-lebihkan pula. Uang parkir 3000 minta 5000. Sebagai user saya ga perlu di bohongi seperti itu, karna saya selalu kasih tip. Justru dibohongi seperti itu jadi makin males. Tolong diperbaiki kedepannya",2,6,5.1.1,2024-11-08 12:28:45,"Hai Kak @luvyluvy baek, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2024-11-08 12:37:01,5.1.1,most_relevant,com.gojek.app,
8d329a01-518b-4f13-8e5e-e11f40b1dc7e,MUHAMMAD LUKY,https://play-lh.googleusercontent.com/a-/ALV-UjWosHjBW_HmvTS_eHpU4nKwqIX9wtznIpH19Kyd_HbK4xiHCI0l,"Sudah lama pakai gojek, setahun lebih Tapi akhir"" ini promonya gak ada sama sekali , apalagi setelah nyoba 3 bulan gojek+, setelah gak diperpanjang jadi ampas banget, Biasanya ada voucher kecil""an setelah top up saldo, Tapi sekarang gak sama sekali, kode promo"" yang biasanya dipake jadi gak bisa semua Bahkan kode promo gojek ultah gak bisa digunain, padahal masih dalam nuansa ultah Kacau kacau",1,19,4.96.2,2024-10-12 21:39:32,"Mohon maaf atas ketidaknyamanannya, Kak Luky. Terkait laporanmu, pastikan kode voucher yang dimasukkan sudah sesuai, ya. Jika masih tidak bisa, silakan laporkan hal ini melalui halaman Bantuan > ketik ""Tidak bisa menukarkan kode promo"" di kolom pencarian > pilih artikel dan lengkapi form-nya. Kami siap membantu. ^Mira",2024-10-12 22:31:00,4.96.2,most_relevant,com.gojek.app,
8f497b71-77d0-47e2-b5fd-bdbf582a94eb,P Ragel,https://play-lh.googleusercontent.com/a/ACg8ocIITOSz2WV_OQiVKIbYRb2zn_3hlDfBPALvJ0XqwnkK84WxBw=mo,Heran sama aplikasi ini ga bisa di download di hp ku,1,1,,2024-12-03 16:33:46,"Mohon maaf atas ketidaknyamanannya, Kak Ragel. Agar kamu bisa download aplikasi Gojek, pastikan ruang penyimpanan (storage) di ponsel kamu mencukupi dan sistem operasi ponsel kamu mendukung. Semoga informasi ini membantu kamu. ^Miko",2024-12-03 21:00:48,,newest,com.gojek.app,
02ef5189-1860-4150-9383-2b23d9262fe3,Widya Rara,https://play-lh.googleusercontent.com/a-/ALV-UjUGfCprEUAtCZHqot20n73lY164fv_2aZoTVbVwKX1gYWK7m2IR,"gojek tolong dongg, aku udah pake yanh express yaa walaupun tetep pake voucher tapi kan tetep bayar ongkir yaaa, sejam lebih ni nungguinnya, ntah dari warungnya atau dari drivernyaa, kacauu. untuk ini tolong yaaa gojek, setidaknya kalo emang minimal 5-10 menit lah pastiin lamanya, kalau udah laper terus nungguin lama ga pasti juga bakal buang buang waktu ya kann, tolong yaaa. sukses buat gojek",4,1,5.2.1,2024-11-25 16:59:36,,,5.2.1,newest,com.gojek.app,
d6901523-2537-47d2-bf13-69babf4fc049,e lisa beth,https://play-lh.googleusercontent.com/a-/ALV-UjX0jgo8fm27XB0ZM_G1M6It4v0GklIZgL0rDkHAiSAILZyT8WOqxQ,"Parah, akun tidak bisa dibuka gara2 lupa pin dan minta bantuan tidak ada penyelesaian baik lewat email maupun telvon.. tapi top up ke nomor yang terdaftar di gopay tetap masuk dan berhasil.",1,5,5.1.2,2024-11-17 11:02:34,"Hai Kak Lisa, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-24-322-0508-21478 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko",2024-11-17 13:08:35,5.1.2,most_relevant,com.gojek.app,
d9635fef-f903-43e5-bed4-d500ab4434f4,Ronggo Lawe,https://play-lh.googleusercontent.com/a-/ALV-UjV1gyXaoDQyNftT1JdAGPIz1LeilNHzOEGj73EDhnbFqvHPVsA,"Kenapa setiap paket hemat di grab driver mobil atau motor nya susah banget dapetnya.padahal banyak disekitar kita.giliran saya ganti ke yang ongkosnya lebih mahal,langsung dapet driver.untuk apa diadain paket hemat kalu tidak ada yang siap ngantar kita,dan nungguin drivernya lama banget",3,5,4.96.2,2024-10-11 19:29:36,,,4.96.2,most_relevant,com.gojek.app,
68902e0d-d27a-45e4-8364-8b9e167d7c8b,origami Channel,https://play-lh.googleusercontent.com/a-/ALV-UjX3_2cEZURO683GtEr4wEITHMkE7fBscHCwbK7dDHxy-2JHH0j2,"katanya dijogja lagi pada demo gocar hemat driver pada gak mau nerima ya ,pantes aja setiap pesan gocar hemat selalu dicancel sama driver ,kalau dirasa pada gak mau ngambil orderan gocar hemat ,dihapus aja gocar hematnya repot banget",3,4,4.93.1,2024-09-12 18:35:20,"Hai Kak @origami Channel, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2024-09-12 23:36:24,4.93.1,most_relevant,com.gojek.app,
aedf46c2-36cf-454a-a521-78cdac9767e5,Marjono Siaw,https://play-lh.googleusercontent.com/a-/ALV-UjX-VeWkaxJLo0DlLWRpcpplsncT_CdO8IXb7JiKwLNqdtmfDfg,"Sangat disayangkan Untuk pembayaran QRIS toko masih belum bisa menggunakan kartu kredit... Kartu kredit hanya bisa untuk pembayaran goride/gocar dan gofood doang..... Kalau nanti sudah bisa bayar QRIS toko pakai kartu kredit, akan dipertimbangkan bintangnya. Saat ini kasih bintang 3 dulu ...",3,29,4.93.1,2024-09-01 11:21:18,"Hai Kak Marjono, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2024-09-01 14:41:59,4.93.1,most_relevant,com.gojek.app,
2602b81d-16d1-4d2c-92d1-6b0136833905,chyra Mafadza putri,https://play-lh.googleusercontent.com/a/ACg8ocJK761Qhk4Yx0pDIhHCWl3w3xTDVxuri4jGr3ObgOBrkLd-Gw=mo,Aplikasi yg skrg ribet... Verifikasi pin udah'verivikasi muka udah. Tpi ttp ja gk bsa buka aplikasi nya mkn ke sini mlah susah'mo pesen mkan jdi nya gk bsa. Kecewa kecwa kecewa. Mna baru top up'aplikasi mlah GL bsa di buka gara2 verifikasi muka gk bsa2,3,1,4.99.1,2024-11-02 08:06:44,,,4.99.1,most_relevant,com.gojek.app,
4d55cc7d-3be5-4b35-8bcf-6a44b6abe288,Ino Arlino,https://play-lh.googleusercontent.com/a/ACg8ocKLTxAkAudHQFTCDT3LIPdGdLBey6YiOq4EmF9UVJZaihEb4Q=mo,Aplikasi taii banyak bngt iklannya goblokkkk,1,1,,2024-12-04 06:41:47,"Hai Kak Ino, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2024-12-04 08:31:51,,newest,com.gojek.app,
f2068fa3-7973-4e54-999b-d9c9eee63bc2,Atang Suryana,https://play-lh.googleusercontent.com/a/ACg8ocLaymkwvFXMCb8rQdz4RsiJvfmA90ZZNVfz2tzxFGC9w50yUQ=mo,Mantap harga murah bisa kenyang😊,5,0,4.91.1,2024-12-03 21:25:06,,,4.91.1,newest,com.gojek.app,
8a8a3710-26d2-4f4b-bcfb-7bd786c27c04,Tio Agustiawan,https://play-lh.googleusercontent.com/a/ACg8ocJIZVdG2TxTVEz-lzrvCfnWEi1bQRwr_Mbr1IiYXlk4mGQVjg=mo,"masih ada aja oknum yang plat nomor nya tidak sesuai dgn di aplikasi & mirisnya lagi si driver tidak mau tanya bertanya jika orderan yg di kirim tak kunjung ketemu titik lokasinya padahal nama lokasi, nama penerima bahkan no hp pun sudah di cantumkan tapi si driver tidk mau menghubungi nomor yg di cantumkan dgn alasan tdk punya WHATSAPP dan alhasil si driver ngomel² ke penerima, saya tidk menerima hal seperti ini terjadi lg,, tolong di edukasikan lebih bijak lg",1,1,5.1.2,2024-11-25 15:35:28,"Hai Kak Tio, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhan yang kakak alami, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek lebih lanjut ya. ^Miko",2024-11-25 18:05:10,5.1.2,most_relevant,com.gojek.app,
1e28b7d9-41b3-4f45-9917-ff4f4e557792,Adji Pangestu,https://play-lh.googleusercontent.com/a-/ALV-UjWUNW8Gd-b1Ed-OsodkQnlS53BaRWi5RVqwSWvszFPtWGfplf7R,"Diskon ongkir gojek plus kok turun ya, dari 12 ribu jadi 10 ribu, padahal udah langganan sampai Januari. Mending pindah grab aja, sama sama 10 ribu tapi pilihan resto yang ada diskon ongkirnya jauh lebih banyak. Di grab semua resto dapet grab unlimitednya, di gojek cuma seuprit yang dapet gojek plusnya. Udah itu, kalo pindah lokasi pengantaran, resto yang sebelumnya dapet gojek plus jadi ilang (jadi cuma super partner).",1,4,5.1.1,2024-11-10 11:16:25,"Hai Kak Adji, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2024-11-10 11:59:06,5.1.1,most_relevant,com.gojek.app,
8ffd88cd-ae59-480d-b7cf-1913d0bf5df4,Fatmaadzka,https://play-lh.googleusercontent.com/a-/ALV-UjUPk4ZifZJ5g9Gx2wojqp62Bi17TNOmoRtWiWaS70mY4r-Ygtk,Untuk kinerja aplikasi sudah bagus seperti maps yang akurat estimasi waktu yg tepat dan lain lain tetapi masih ada kesalahan sistem seperti yang saya alami seperti order 1 go ride yang datang ada 2 driver,3,1,4.94.2,2024-10-03 14:57:30,"Hai Kak Fatma, mohon maaf atas ketidaknyamanannya. Kedepannya jika terjadi double order kamu dapat melakukan pembatalan dari aplikasi untuk salah satu ordernya ya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Mira",2024-10-03 15:44:17,4.94.2,most_relevant,com.gojek.app,
763c34ff-7ef0-47db-ae28-6997d26a3794,Ki Jancvk,https://play-lh.googleusercontent.com/a/ACg8ocLXFH8sZtDhhcbHwwEzMSyXC7lBe3FPAguqPgsRDgSPh6FOPg=mo,Klok aplikasi ini jadi iklan michat kita akan menghapus aplikasi gojek bakalan pinda ke sopy fuud ajha,1,1,5.3.1,2024-12-03 06:39:02,"Hai Kak, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2024-12-03 08:53:15,5.3.1,newest,com.gojek.app,
