reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
bb4b519c-16c5-42cb-8ab5-cfeb431eab13,Joice Sinaga,https://play-lh.googleusercontent.com/a/ACg8ocK93jNbk3SghF-5KS5LSDh0WzyV0-VXdMM4uuLhuSjiiPlbDw=mo,"Kenapa gopek later saya tidak bisa di pakai ?? Sudah email CC ,sudah telepon Tpi tidak ada yg mengangkat tolong di perbaiki lagi layanan Gimana mau pakai aplikasi buatan bangsa sendiri ,jika pelayanan sejelek ini",1,0,5.3.1,2024-12-02 07:38:26,"Hai Kak Joice, mohon maaf atas kendala yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-337-0107-50073 di subjek email, ya. ^Maura",2024-12-02 09:07:58,5.3.1,most_relevant,com.gojek.app
a6f4cbec-acbd-41d8-9c33-4eea05e351b2,Muhammad Izrah Dimas Syahputra,https://play-lh.googleusercontent.com/a-/ALV-UjX4TSz3UK3js3hwaetDC-N5icx5JQQwPPZwGntzXBDEgFmBTTe6,"Pengiriman yang kadang suka telat,suka nge-lag keluar sendiri,ongkir nya yang gak ngotak banget padahl beli harganya cuma 13k-an tapi ongkir nya bisa sampe 40k-50k lebih,udah beberapa kali dapet driver gak punya kembalian,udah sering juga mesen tapi dapet yang udah gk fres kaya sayuran nya,nasi nya bau,sambel nya udah gak enak juga,dll",1,6,4.98.1,2024-11-09 14:47:52,,,4.98.1,most_relevant,com.gojek.app
1cc25036-cfc1-488f-a4a6-4b7a695e8f47,Najma Ara,https://play-lh.googleusercontent.com/a-/ALV-UjXefACrLpOemxWJ3cllqqZCEGxurAeqUwzioNU_4FTnt3JG-m8_CA,"Transaksi pembayaran later selalu gagal 1 . dengan notif jaringan tidak ada , padahal kl memang tidak ada kenapa bisa dibuka aplikasinya ?? 2. Transaksi tidak berhasil Ini sengaja mau buat cust telat bayar ya ??",1,8,4.94.2,2024-10-01 17:31:36,"Hai Kak Najma, mohon maaf atas ketidaknyamanannya. Dikarenakan sebelumnya terdapat pemeliharaan sistem, saat ini kakak bisa mencoba cek kembali secara berkala ya. Terima kasih atas pengertiannya. ^Miko",2024-10-01 19:22:30,4.94.2,most_relevant,com.gojek.app
c224208a-540a-4fb8-8690-85e33f68bcd2,Aldi Nurzaman,https://play-lh.googleusercontent.com/a-/ALV-UjUxFqrsewT-8eMuksZ3sCkQihaccMMHV8PlvPrHaoWyBneLOp8,"Bagus aplikasinya , cuma banyak bug buat upgrade pake KTP selalu gagal Mulu alasan KTP harus tidak sesuai tidak asli!! Kurang asli apalagi su padahal KTP asli langsung di scan tetep aja gagal ga jelas.",1,1,4.94.2,2024-11-20 08:57:09,"Hai Kak Aldi, mohon maaf atas kendala yang dialami. Sebelum kamu mencoba upgrade ke GoPay Plus, pastikan dokumen serta foto selfie yang kamu kirim sudah sesuai dengan ketentuan GoPay. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPay atau GoJek kamu. ^Maura",2024-11-20 09:08:31,4.94.2,most_relevant,com.gojek.app
c76786d3-0d06-4bfb-96fe-0e985e5dca3f,Herma Julia,https://play-lh.googleusercontent.com/a-/ALV-UjUY4rlfHtpP0OF_McMKzFYfvYBWc5mY8g76hQfMMZrW2BUPyXNZ,"Makanannya lama bngt nunggu udah 1jam 40 menit belom nyampe juga,selalu susah dapet driver udah gitu KLO pke mobil ato motor kadang ga baik! Kadang ugal ugalan,dan kadang beberapa ada yg ugal ugalan karna beberapa mode hemat ga perhatiin yg di antar,Perbaiki lagii!",1,0,4.98.1,2024-11-11 19:15:09,"Mohon maaf atas kendalanya, Kak Herma. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Miko",2024-11-11 23:40:08,4.98.1,most_relevant,com.gojek.app
b477d7b5-1e73-456c-a0a3-e34fd5932119,Deny Astuti,https://play-lh.googleusercontent.com/a-/ALV-UjUSj_1WZ3pL--HNWXprGqyxIEUv_fkFxhkr5lf-xleKwWruze5a,"Bintang 1 dulu untuk GO-MART Karena apa 1. Jika produk kosong tidak bisa diganti produk lain, langsung di nol kan 2.Sehingga Voucher Free Ongkir tidak bisa karena belanjaan produk jadi berkurang 3.Fungsinya konfirmasi apa, kalo tidak bisa diganti Sekian tolong dibenahi, dari driver dan sistem nya, Thanks",1,1,5.0.1,2024-11-24 09:53:49,"Hai Kak Deny, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2024-11-24 11:18:20,5.0.1,most_relevant,com.gojek.app
4810d834-e0ec-4b65-a8d6-2b7ea4c371c0,Memy Jerikho,https://play-lh.googleusercontent.com/a-/ALV-UjUH8TUW5WYKiVlHTLDvDUZX2LKUMWplk09GdZkJhKIkNJ2ewDNy,"Pesen Gomart bukannya diambil dari Alfamart terdekat jarak 450m malah diambi dr yg jaraknya 4km gila gak tuh.Padahal barangnya ada di Alfamart yg dekat.Udh ongkirnya gak kira²,makin gak jelas sekarang.Dulu nyaman bgt pake Gomart karena bisa belanja tanpa keluar rumah eh malah boncos kalo pake Gomartnya Gojek.Kirim email malah gak bisa hrs di aplikasi padahal masalah saya gak ada di kategori bantuan aplikasi.Perbaikin dong,rugi waktu kalo terus kayak bgtu.",1,1,5.0.1,2024-11-26 20:06:47,"Mohon maaf atas ketidaknyamanannya, Kak Jerikho. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Miko",2024-11-26 21:09:12,5.0.1,most_relevant,com.gojek.app
1b9582a8-6a98-4187-a7c8-ffa032b20c2a,Ayu Sriwahyuni,https://play-lh.googleusercontent.com/a-/ALV-UjXDMPZYut25BTQlavhpbijprGnlU8xP2wxkmeCYebAIPfZ3f6g,"Mau Cancel pesanan dipersulit, aplikasi manipulasi, kaya sistem disengaja ga boleh cancel, udah hubungin via chat selalu di tolak cancel. Makin lama gojek merugikan konsumen, kaya ""pencuri"" cuma pake cara halus aja lewat sistem.",1,2,4.97.1,2024-12-01 15:43:27,"Hai Kak Ayu, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-24-336-1124-33014 pada subjek email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maya",2024-12-01 19:24:42,4.97.1,most_relevant,com.gojek.app
04a94680-e846-41b2-a4d5-e69b97555b1f,Janee Alxr,https://play-lh.googleusercontent.com/a/ACg8ocJefFja5Tfwwn8nV2LP7fwIjmwJcB3YMQS4SJk1AcN3gWT4Uw=mo,"untuk goride bagus cuma kadang dapat driver yang leletnya minta ampun, udah maps ga jalan jalan ketambahan lokasi driver yang semakin jauh, kalo ga niat narik ya gausah diterima pesanannya, rugi buat pelanggan yang udah nunggu. dan lagi GAUSAH ADA FITUR GOJEK PLUS!!!!!! GA ADA GUNANYA JUGA FITUR ITUUUU!!!",1,0,4.97.1,2024-11-24 16:02:01,"Hai Kak @Janee Alxr, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2024-11-24 16:01:37,4.97.1,most_relevant,com.gojek.app
66e5c058-660d-4801-ac70-41944da07358,Yuheri Angelus,https://play-lh.googleusercontent.com/a-/ALV-UjUI4YxWcTYQ3FtfZBffD6nYmdIV3ZVmoIEt-EnzWT95KB8WH8M,"masih banyak app taxi online , bukan kau aja app taxi online indonesia ini, terlalu ribet pakai app kau, yg vermuk lah dll. Contoh app taxi online yg masi banyak di indonesia, Maxim,GRAB,InDriver dll.",1,1,4.99.1,2024-11-20 13:39:34,"Hai Kak Yuheri, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2024-11-20 14:02:11,4.99.1,most_relevant,com.gojek.app
66c030b0-a54a-4e2b-8874-606d7d40b6fb,Haikal Fuadi,https://play-lh.googleusercontent.com/a/ACg8ocIiltScodYpHkClhCSfz8HNa-u1e5pVvrrnTBF3o0DsTkDGGQ=mo,"Hati hati untuk yang baru berlangganan gojek plus,lebih baik gak usah,saya baru aja daftar,tuba tiba akunya diblokir tanpa alasan yang jelas,jadi uang berlangganan itu hilang gitu aja,chat cs juga percuma",1,1,4.97.1,2024-11-06 23:23:26,"Hai Kak Haikal, mohon maaf atas ketidaknyamanannya. Terkait laporanmu sudah ada tiket dinomor 201237763 dan sedang ditangani oleh tim kami. Kamu dapat melakukan pengecekkan progress-nya di menu My Ticket aplikasi GoPay atau Gojek kamu ya. ^Miko",2024-11-09 18:06:41,4.97.1,most_relevant,com.gojek.app
a4cda01e-d165-4515-ad32-659a73625569,irfanadisini,https://play-lh.googleusercontent.com/a-/ALV-UjVaVLAGxsk41DLtAZ9KMlN9P40KVHkzw4Az47jqaFLwF-1UOUxK,"Gojek masih saja ruwet, mbok di kasih menu menyingkirkan resto yang tidak saya minati! Gopay ruwwet, lemooot , .. 👎🏿 Aplikasinya kurang sipp .. Bagaimana bisa menyingkirkan menu food yang tidak kita minati ?! Nonggoool terus Tuku nasi goreng teko Ngasem , masuk akal nggak ?! 🤦🏻‍♂️ Nggak usah kebanyakan filter , tampilkan saja semua yang terdekat .. Dan singkirkan yang tidak saya sukai !!!",1,21,4.98.1,2024-11-20 17:25:35,"Hai, mohon maaf ya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Meta",2023-07-10 13:16:03,4.98.1,most_relevant,com.gojek.app
a0b22b5f-107a-4113-b538-8f23274f3a91,Ira Defina,https://play-lh.googleusercontent.com/a/ACg8ocKgpbKFlYnLYwikMqAi2iux3uVTZFJ9c2LpPeQrhdNxasT0mS8=mo,"Untuk apk lumayan,tpi untuk sikap driver bikin ga enak",1,0,5.2.1,2024-12-04 17:01:04,"Hai Kak Ira, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver kurang sopan"" pada kolom pencarian ya. ^Miko",2024-12-04 18:03:17,5.2.1,newest,com.gojek.app
9ae00822-c12d-49f4-91d2-4fabba1b5e0b,DarkFlame Master,https://play-lh.googleusercontent.com/a-/ALV-UjW6X7YpN-Bl-mrGoCc_YdApEHexV3nhOr3SlLo07ufWLHBB09o,Sistem mode2 baru yg bikin pengiriman makin lama jadi males lagi buat pake gofood,1,0,5.3.1,2024-12-04 16:55:14,"Hai Kak @DarkFlame Master, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2024-12-04 18:00:01,5.3.1,newest,com.gojek.app
73945f69-b516-4717-ab26-7aadbb176c22,Nazwa Febiola,https://play-lh.googleusercontent.com/a-/ALV-UjXOAySC_2pnZiJ7bD-vOMHpUHmc541qJgs6EJM4HWOLOgwNdwk,Apk ribet udh berjam jam nunggu dpt driver kelaparan tpi g dpt dpt giliran dibatalin susah as*,1,0,5.1.2,2024-12-04 16:29:01,"Mohon maaf atas kendalanya, Kak Nazwa. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Miko",2024-12-04 17:53:57,5.1.2,newest,com.gojek.app
1437a12b-4ed0-4598-ba17-125abebec20a,Juliarti Najla Haifa,https://play-lh.googleusercontent.com/a-/ALV-UjWtvU65F5f05RjYo4XO0lLRNgRepueOqIKLlaNZOQ3uz7KWuw2b,sering gaada promo jelek,1,0,5.3.1,2024-12-04 16:07:46,"Hai Kak Juliarti, mohon maaf atas ketidaknyamanannya. Mengenai promo mengikuti syarat dan ketentuan yang berlaku ya. Apabila kamu mengalami keluhan, silakan laporkan melalui menu Bantuan di aplikasi Gojek atau GoPay agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya. ^Miko",2024-12-04 17:41:52,5.3.1,newest,com.gojek.app
92d4ad28-8533-4781-ab8c-fde4595ff915,Timothy Sianipar,https://play-lh.googleusercontent.com/a/ACg8ocL8US6TUVwUbFGFSYCGtLSTPuoL4yUTD_3lNfzBGvm8Yc0zeg=mo,"Pembatasan login , fitur yang paling ga guna",1,0,,2024-12-04 16:02:58,"Hai Kak Timothy, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2024-12-04 17:32:52,,newest,com.gojek.app
d05c04cf-0022-4074-93c0-ac66c1fa793a,bayu devendra,https://play-lh.googleusercontent.com/a-/ALV-UjV_5mTHAwYEamgH5iBxN8y35-tgOlfrLvRfcBOiztBXTPzq7TV6,Saya tidak jadi diantarkan jangan download plisss dengerin saya jangan donload,1,1,5.0.1,2024-12-04 15:49:20,"Hai Kak Bayu, mohon maaf atas ketidaknyamanannya. Jika kamu tidak menerima pesananmu, laporkan melalui halaman Bantuan (pada menu Profil Saya) di aplikasi Gojek > ketik ""Driver menyelesaikan pesanan tanpa mengantarkannya"" pada kolom pencarian. Semoga informasi ini membantu ya. ^Miko",2024-12-04 17:31:20,5.0.1,newest,com.gojek.app
6b046814-e95e-46f3-9328-7a6710b92b14,Yuhardi P,https://play-lh.googleusercontent.com/a/ACg8ocIyLmcMInGvpR_57LDhC-C--K-THX5ulM64kaWhMuFmos0VBg=mo,"Sering terjadi Gofood tidak profesional, sudah menunggu lama sekali, tidak mendapat driver. Dan orderan di batalkan sepihak oleh gofood.",1,0,5.3.1,2024-12-04 15:15:51,"Hai Kak Yuhardi, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" pada kolom pencarian ya. ^Maura",2024-12-04 15:45:32,5.3.1,newest,com.gojek.app
10974a6b-36cb-4e01-8d61-d5deaf431c3b,Romitah Smilikity,https://play-lh.googleusercontent.com/a/ACg8ocJPtj8bFTTAG68ZTZm6e3mroFP431VVvLR5NPRxvzUbB_SRr4Q=mo,order karna kepencet di cancel gabisa fakkk,1,0,4.85.3,2024-12-04 15:14:10,"Hai Kak Romitah, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura",2024-12-04 15:41:24,4.85.3,newest,com.gojek.app
bfe2cffc-b442-4749-a22c-a172f72e79f6,Jaelani As sanusi,https://play-lh.googleusercontent.com/a-/ALV-UjXyO6P8OkiIqGUN-Ezhwzh2VGjwAUNn6wgduRNOQMXDmpqUtd0,"Tolong di sortir lagi untuk para drivernya. Kebanyakan drivernya banyak drama. Giliran dikasih rating kurang bagus mereka ngedumel. Saya kasih rating kecil atau besar bukan tanpa alasan, tapi apa yang saya rasakan dan pelayanan yang diberikan driver tersebut. Terutama driver motor/gofood",1,0,5.3.1,2024-12-04 15:12:12,"Hai Kak Jaelani, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2024-12-04 15:35:57,5.3.1,newest,com.gojek.app
f9727ba1-540c-43df-bb9c-abf855bf0a0e,waffaziyadatul husna,https://play-lh.googleusercontent.com/a-/ALV-UjW5_eAGlcnbv3OTOpC75xcYwD190J1QO6G9WPdKRZj8v7WhGWDf,"jelek bgt, sy udh pencet cancel malah ga ke cancel, alhasil sy udh dpt transportasi lain tp mas ojeknya ttp jemput saya. jelek!",1,0,5.3.1,2024-12-04 15:06:01,"Hai Kak Waffaziyadatul, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2024-12-04 15:32:02,5.3.1,newest,com.gojek.app
cc4499c6-48dd-4d6e-9b88-502bc000dcf5,AminVL,https://play-lh.googleusercontent.com/a-/ALV-UjX5ZUbBIDs2eLwMf_XHZ6qmZAAp64P5ycPSsA4G2QNzVDif8cDM,Aplikasi bug susah login,1,0,5.3.1,2024-12-04 14:29:39,"Hai Kak Amin, mohon maaf atas kendala yang kamu alami. Sebelum login, pastikan kamu udah pakai Gojek versi terbaru & tidak ada kendala pada akun kamu, ya. Untuk info lebih lanjut, silakan ke halaman bantuan login di aplikasi dengan cara klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun Gojek"" > pilih ""Saya mendapatkan notifikasi eror"". ^Maura",2024-12-04 14:56:01,5.3.1,newest,com.gojek.app
a4dc153e-4288-4465-b5dd-e73281b66f54,Boy Skack,https://play-lh.googleusercontent.com/a-/ALV-UjWyYIyv0Kq102K2qvpDHjoDhgyfqatrUckNMbpib9PfIxGki4w,Pencarian driver lebih dari 1 jam 30 menit,1,1,,2024-12-04 14:21:11,"Mohon maaf atas ketidaknyamanannya, Kak @Boy Skack. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Maura",2024-12-04 14:36:27,,newest,com.gojek.app
12e29893-5cb2-474e-8d4d-31fe1af289ae,Ayu ningtyas,https://play-lh.googleusercontent.com/a/ACg8ocJwRjloTMDeYpweGPjmHyKH7rMLz1BLE90ALusQrJazphxxCQ=mo,"Emang penagih gopay pinjam seperti ini ya? Saya hanya telat bayar beberapa hari di pembayaran ke dua. Kalau saya niat mau kabur bawa duit perusahaan anda sudah tidak saya bayarkan sejak awal pembayaran. Ini kan saya bayarkan dari pembayaran awal. Tolong dong untuk penagih gopaypinjam lebih sopan lagi , nagih yang ga sopan dengan ngata2 in saya ke ranah pribadi dengan tutur kata yang tidak sopan juga dalam penagihan.",1,1,,2024-12-04 14:14:29,"Hai Kak Ayu, mohon maaf atas kendala yang kamu alami terkait GoPay Pinjam. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com dan cantumkan kode psr-24-339-0635-09125 di subjek email, ya. ^Maura",2024-12-04 14:35:17,,newest,com.gojek.app
4eed4db3-7d49-4f0b-8490-9afca22b6920,Ahmad Rasya Algifarda,https://play-lh.googleusercontent.com/a-/ALV-UjXzL00stTJrPNflrxd-1IELU0Y1j5g0WpGEUeDKiNZHLfFABNnG,Gabisa pake vocer,1,1,5.3.1,2024-12-04 14:11:34,"Mohon maaf atas kendalanya, Kak Ahmad. Terkait laporanmu, pastikan kode voucher yang dimasukkan sudah sesuai, ya. Jika masih tidak bisa, silakan laporkan hal ini melalui halaman Bantuan > ketik ""Tidak bisa menukarkan kode promo"" di kolom pencarian > pilih artikel dan lengkapi form-nya. Kami siap membantu .^Maura",2024-12-04 14:34:12,5.3.1,newest,com.gojek.app
d3e616ec-dfcc-4fe9-be33-dbce3649cad0,Wisda Malelak,https://play-lh.googleusercontent.com/a-/ALV-UjWbiZ6HIXUR-AoMJSn8sEKDlJvHr_zaZyOlxdL_VFYNpgnRKr0,"Kenapa Sih Pesanan kita suka dibatalkan, mana Katanya nyari penganti driver buat kita tapii Lama banget, posisi lagi Urgent!!!!!!!",1,1,5.3.1,2024-12-04 14:08:31,"Hai Kak Wisda, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" pada kolom pencarian ya. ^Maura",2024-12-04 14:32:00,5.3.1,newest,com.gojek.app
2dc03b3c-a297-4ae6-8c7f-c7dc938322fb,Agnes Desi,https://play-lh.googleusercontent.com/a/ACg8ocLY3TI1mUmb921TdpIADiBWDyXZoasITYCuvuqaUZyUSeVfEg=mo,Ya ampun Sudah berapa hari ini saya pesen gofood sama sekali gak dapet drivernya Kemana aja drivernya yg sebanyak itu Setiap pesen gofood di batalin karna driver sibuk Hadew...,1,1,5.1.2,2024-12-04 13:58:35,"Mohon maaf atas ketidaknyamanannya, Kak Agnes. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Maura",2024-12-04 14:12:37,5.1.2,newest,com.gojek.app
d1f28a3c-5718-47c3-8885-48461c6261df,Gobaw Ltd,https://play-lh.googleusercontent.com/a/ACg8ocIp8jRDwBoldn_-YJphK1goaY5AyywQlGPMmeeRKSjm4GWooA=mo,"Sekarang aturannya mundur ,ga jelas, gimana ceritanya pakai instan, ada notif kurir antar paket yang lain dulu ,terus apa bedanya sama sameday ????",1,1,5.3.1,2024-12-04 13:53:57,"Hai Kak @Gobaw Ltd, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2024-12-04 14:04:50,5.3.1,newest,com.gojek.app
93c929a1-9a78-4ba2-b364-2bdca57c5d0a,Gilangpandu Rama,https://play-lh.googleusercontent.com/a/ACg8ocKQgc7UGWhGhTC_Di_h_NK4VLq_4IUY0Snl-9cNjwkb1Do1Xg=mo,Tolong di perbaiki tentang sinyal jaringannya ngeleq pas buka aplikasi ini tapi aplikasi yang lain lancar,1,1,5.3.1,2024-12-04 13:27:05,"Hai Kak Gilang, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Maura",2024-12-04 13:47:52,5.3.1,newest,com.gojek.app
1ee79ce2-9567-492c-94cc-877978211891,Dwi Daputry,https://play-lh.googleusercontent.com/a/ACg8ocJXOujNsGebuNoTrdHkzBrfYOfoWCS5UZsoDszPgK4toGnQOQ=mo,pencarian alamat ribett. udh gitu titiknya gak sesuai sama alamatnya. beda ama apk sebelah.mudah nyari alamat dan titik udh sesuai ama alamatnya.,1,1,,2024-12-04 13:14:32,"Hai, Kak Dwi. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik jemput masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Maura",2024-12-04 13:41:06,,newest,com.gojek.app
2564d851-05b6-44b3-bbf5-ff8812a6340e,Putriannisatrihapseri 29,https://play-lh.googleusercontent.com/a/ACg8ocIOikOdoKPCQ7sDB6bhAZhpeT3STvzd7fmNjjiq4MU4iKpH7A=mo,"aku slalu pesen goride comfort yg motor nya besar, ehh pas dateng motor nya kecil, udh byr lebih mahal tapi malah gitu, di apk motor nya nmax ehh dtng nyaa motor mio, masa gitu tolong di perbaki yaa, gk mau rugi bgt itu orang nyaa",1,0,,2024-12-04 13:08:24,"Hai Kak Putri, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2024-12-04 13:32:58,,newest,com.gojek.app
47623614-7079-4c9c-929b-7dc53a039ba8,Adhun Robbani,https://play-lh.googleusercontent.com/a/ACg8ocIXQk-U_1_7d_K_PbgXUdUhYGLRsbpFZZMM2JvzL6E7OkRF9Q=mo,"Gak nyaman ganti nomor susah ,benerin lupa pin juga susah,gak di bantu , pelayanan nya jelek ,",1,1,5.3.1,2024-12-04 12:58:01,"Hai Kak Adhun, untuk mengubah nomor ponsel dapat dilakukan dari aplikasi Gojek pada menu 'Profil Saya' lalu klik ikon pensil. Untuk info lebih lanjut mengenai cara ubah data profil, kamu bisa ke halaman Bantuan aplikasi Gojek dan ketik ""Cara mengubah nama, nomor handphone, email, dan foto di akun Gojek"" di kolom pencarian. ^Maura",2024-12-04 13:05:13,5.3.1,newest,com.gojek.app
8189c9e0-6a0d-4536-9cf8-877b3e0e4a56,Dewi Azura,https://play-lh.googleusercontent.com/a/ACg8ocLMkASxATasPMuRVy7jxpp8UOQHmB1nf-ZgYv4tirCbztG2xg=mo,GOJEK motor MAHAL bgt woy gila oon!,1,1,4.96.2,2024-12-04 12:53:28,"Mohon maaf atas ketidaknyamanannya, Kak Dewi. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Maya",2024-09-25 12:19:45,4.96.2,newest,com.gojek.app
